client_id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,avg_monthly_inflow,avg_monthly_outflow,monthly_inflow_std,monthly_outflow_std,max_monthly_outflow,avg_monthly_transactions,avg_active_days_per_month,avg_inflow_amount,median_inflow_amount,max_inflow_amount,min_inflow_amount,std_inflow_amount,avg_outflow_amount,median_outflow_amount,max_outflow_amount,min_outflow_amount,std_outflow_amount,account_age_days,active_month_count,avg_transactions_per_month,night_transaction_ratio,weekend_transaction_ratio,spending_growth_rate,income_growth_rate,avg_monthly_net_cashflow,spend_income_ratio,savings_ratio,favorite_mcc,unique_mcc_count,unique_merchant_count,favorite_merchant,merchant_diversity_score,total_transaction_count_x,recency_days,frequency,monetary,fraud_transaction_count,fraud_ratio,avg_fraud_amount_x,bad_cvv_count,bad_card_number_count,bad_expiration_count,bad_pin_count,bad_zipcode_count,insufficient_balance_count,technical_glitch_count,total_error_count,total_transaction_count_y,error_ratio,auth_error_count,auth_error_ratio,insufficient_balance_ratio,technical_glitch_ratio,avg_fraud_amount_y,avg_transactions_per_day,max_transactions_per_day,max_transactions_per_hour,travel_score,dining_score,digital_score,luxury_score,days_since_last_transaction,essential_spend_ratio,customer_value_score,avg_total_errors,max_total_errors,total_error_transactions,avg_spike_ratio,max_spike_ratio,sudden_high_value_count,sudden_high_value_ratio
753,53,66,1967,2,Female,919 Oak Boulevard,33.24,-87.59,$15540,31688,$66776,605,3,2378.579375,287.3020833333333,642.5168475461621,222.87929798278316,915.0,61.125,26.39583333333333,40.73927207850134,17.4,1043.61,0.6,62.6407645283623,-104.87072243346007,-78.0,-50.0,-491.0,87.02016973713135,3438.6666666666665,96.0,61.125,0.0882753919563735,0.2822085889570552,0.6881764119233185,0.9596558907899108,2091.2772916666663,0.1207364992114765,0.8788432584505261,Miscellaneous Food Stores,65.0,178.0,22204.0,0.0303340149965916,5868.0,1.0,5868.0,255924.62,18.0,0.0030674846625766,98.97,1.0,2.0,0.0,0.0,0.0,32.0,8.0,43.0,5868.0,0.0073266314533992,3.0,0.000511160333958,0.0054523768955529,0.0013630942238882,98.97,2.3157063930544592,10.0,7.0,0.1194619679501124,0.0,0.0,0.0,1.0,0.0,1501765670.16,0.0073278800272665,1.0,43.0,0.9775853116103884,23.392192950282556,95.0,0.0161895023858214
561,48,67,1971,6,Male,604 Pine Street,40.8,-91.12,$18076,36853,$112139,834,5,3128.085,451.33898305084745,788.4310558152384,321.4988460943252,1946.0,99.67796610169492,29.516949152542374,32.918400963167755,18.35,1139.95,0.02,55.31231693752536,-97.00910746812386,-79.0,-50.0,-492.0,75.87269584835397,3280.4,118.0,99.67796610169492,0.0964971943547015,0.2898316612820948,1.318688062844813,1.1283178375027678,2676.7460169491524,0.1442399241474256,0.8554404936104812,Service Stations,84.0,408.0,87071.0,0.034687978234994,11762.0,0.0,11762.0,422372.03,36.0,0.0030607039619112,126.14444444444447,7.0,9.0,9.0,25.0,0.0,84.0,22.0,156.0,11762.0,0.0132619229788319,41.0,0.0034855053982827,0.0071410354501402,0.0018702711893224,106.47777777777776,3.376973873097904,13.0,6.0,0.043579488912672,0.0,0.0,0.0,0.0,0.0,4967939816.860001,0.0132630505016153,1.0,156.0,0.9729069845089084,30.8846830090698,197.0,0.0167488522360142
908,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,$22685,46256,$106753,650,3,3458.1762711864408,289.1186440677966,735.864526197514,299.9653589541711,1287.0,75.17796610169492,28.6864406779661,47.06086956521739,41.21,2169.36,0.01,72.96562390763953,-170.58,-96.5,-50.0,-497.0,134.08590061493638,4717.333333333333,118.0,75.17796610169492,0.0557997970916469,0.289595310562507,0.4658486102897693,0.9313166282808808,3169.057627118644,0.083580199851635,0.9161307139840288,Miscellaneous Food Stores,87.0,334.0,50783.0,0.0376507721790102,8871.0,0.0,8871.0,442180.8,27.0,0.003043625295908,129.18259259259258,6.0,7.0,5.0,31.0,0.0,61.0,21.0,131.0,8871.0,0.0147655545536519,44.0,0.0049594229035166,0.0068755635707844,0.0023669972948602,120.21962962962962,2.6206794682422454,10.0,7.0,0.0973121904036111,0.0,0.0,0.0,0.0,0.0,3922585876.8,0.0147672190282944,2.0,129.0,0.9803326358524675,42.66559308709111,160.0,0.0180362980498252
731,31,73,1988,7,Male,5558 Littlewood Avenue,40.32,-118.2,$18734,38193,$39874,703,3,2873.21,376.1546391752577,895.9358985592014,345.5901154850385,2028.0,37.618556701030926,19.649484536082475,82.84820749108205,63.085,1178.02,0.3,84.6820186552256,-128.02456140350878,-79.0,-50.0,-499.0,120.73534711301669,922.0,97.0,37.618556701030926,0.2140312414360098,0.2888462592491093,1.715645003171674,1.2766968663367355,2497.0553608247424,0.1308723576827224,0.8687797206274915,Miscellaneous Food Stores,83.0,212.0,27092.0,0.0580981090709783,3649.0,2.0,3649.0,315188.37,11.0,0.0030145245272677,107.46545454545452,2.0,0.0,2.0,7.0,0.0,44.0,9.0,64.0,3649.0,0.0175342465753424,9.0,0.0024657534246575,0.0120547945205479,0.0024657534246575,107.46545454545456,1.914480587618048,8.0,6.0,0.0723525542644157,0.0,0.0,0.0,2.0,0.0,1150122362.13,0.0175390517950123,1.0,64.0,0.9885552938791332,13.48209270450324,51.0,0.0139764318991504
665,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,$12406,11613,$427,790,8,4069.404745762712,313.46610169491527,552.0626180507788,254.95981524172032,1143.0,95.6271186440678,30.033898305084747,43.83293108169786,30.4,1803.83,0.32,49.31093617740286,-112.42857142857144,-78.0,-50.0,-488.0,94.76756821857737,6189.5,118.0,95.6271186440678,0.0369549805033676,0.2843849698688408,1.6453045506928634,1.13739153349069,3755.9386440677968,0.0770110397550104,0.9227432844307992,Miscellaneous Food Stores,80.0,283.0,39021.0,0.0250797589507266,11284.0,0.0,11284.0,517178.76,34.0,0.0030131159163417,72.80499999999999,18.0,26.0,23.0,13.0,0.0,87.0,25.0,192.0,11284.0,0.0170137350465219,57.0,0.0050509525919361,0.0077093486929552,0.0022153300841825,59.04029411764706,3.1839729119638824,17.0,7.0,0.0688834820221681,0.0,0.0,0.0,0.0,0.0,5835845127.84,0.0170152428216944,2.0,191.0,0.9786475020491512,38.516276378679926,97.0,0.0085962424672102
742,69,67,1950,12,Female,829 Mill Boulevard,38.74,-77.48,$24016,50753,$20226,698,4,4563.715508474576,594.9152542372881,1349.3284231633816,332.2905632090657,1700.0,70.64406779661017,26.65254237288136,69.94654240810496,30.48,5155.36,0.35,124.85576037929022,-110.20408163265306,-81.0,-50.0,-493.0,91.38134098474056,3591.25,118.0,70.64406779661017,0.0850527831094049,0.2731525911708253,1.047312927654808,0.9245137512421284,3968.800254237288,0.1303290978666259,0.8694518304304074,Service Stations,91.0,388.0,61195.0,0.0465451055662188,8336.0,0.0,8336.0,608718.43,25.0,0.0029990403071017,94.00119999999998,4.0,4.0,6.0,32.0,0.0,140.0,15.0,201.0,8336.0,0.0241093918675782,40.0,0.0047978889288712,0.0167926112510495,0.0017992083483267,69.3612,2.650556438791733,15.0,7.0,0.0868078802296263,0.0,0.0,0.0,0.0,0.0,5074276832.4800005,0.0241122840690978,2.0,200.0,0.9864906569101204,69.64552699184088,113.0,0.0135556621880998
1086,57,64,1962,12,Female,442 Burns Boulevard,42.02,-71.21,$37407,76274,$102611,698,2,3769.06372881356,513.8644067796611,1066.6259201606842,282.66802476857566,1608.0,42.47457627118644,20.04237288135593,100.05613498312712,80.08,1860.17,0.04,131.1072865389951,-106.94179894179894,-80.0,-50.0,-482.0,88.84055952404884,3028.5,118.0,42.47457627118644,0.0436951316839585,0.2867118914604948,1.224145447956832,0.9827724645869378,3255.199322033898,0.1363012521120894,0.863433500382316,Service Stations,74.0,268.0,22204.0,0.0534716679968076,5012.0,0.0,5012.0,505385.52,15.0,0.0029928172386272,136.50133333333332,1.0,2.0,1.0,15.0,0.0,56.0,9.0,84.0,5012.0,0.0167564332734889,18.0,0.0035906642728904,0.0111709555156592,0.0017953321364452,136.50133333333332,2.1192389006342496,9.0,6.0,0.0831835348054818,0.0,0.0,0.0,0.0,0.0,2532992226.24,0.0167597765363128,1.0,84.0,0.9901802030699522,18.266491655366977,40.0,0.0079808459696727
1527,66,67,1953,11,Female,1426 Fifth Avenue,43.32,-71.18,$24779,50523,$98763,578,1,4234.7265625,554.84375,1083.4821853861245,446.8044321678543,1836.0,73.28125,27.28125,60.63143176733781,22.69,715.81,0.84,92.45491532175204,-161.4090909090909,-88.0,-50.0,-495.0,140.42192616464786,974.0,32.0,73.28125,0.1019189765458422,0.2904051172707889,1.0243781094527362,1.0654122204358485,3679.8828125,0.130991399424169,0.8687725135703918,Service Stations,71.0,219.0,22204.0,0.0933901918976545,2345.0,0.0,2345.0,153266.25,7.0,0.0029850746268656,52.41285714285714,0.0,0.0,0.0,0.0,0.0,19.0,4.0,23.0,2345.0,0.0098039215686274,0.0,0.0,0.0080988917306052,0.0017050298380221,52.41285714285714,2.686139747995418,10.0,7.0,0.0982766388826312,0.0,0.0,0.0,0.0,0.0,359409356.25,0.0098081023454157,1.0,23.0,0.9849303954566268,10.78697362819205,85.0,0.0362473347547974
46,62,66,1957,6,Male,20 Littlewood Boulevard,40.66,-73.84,$26481,53996,$98211,632,4,4263.213983050848,542.4322033898305,1085.9827439037183,296.6414417052747,1517.0,79.94067796610169,27.91525423728813,56.772288680735805,18.53,2318.02,1.14,103.57214754850229,-111.90034965034964,-79.0,-50.0,-497.0,95.19429223873531,4199.75,118.0,79.94067796610169,0.0722993745362026,0.2933319198558253,2.4587738077457115,1.2190054079114754,3720.781779661017,0.1272056715600715,0.8725598186324998,Miscellaneous Food Stores,85.0,367.0,50867.0,0.0389059684087777,9433.0,0.0,9433.0,567066.25,28.0,0.0029683027668822,208.56714285714284,1.0,1.0,1.0,33.0,0.0,55.0,22.0,113.0,9433.0,0.0119779520881916,35.0,0.0037099851600593,0.0058299766800932,0.0023319906720373,184.99571428571429,2.863691560412872,11.0,6.0,0.0662417197850268,0.0,0.0,0.0,0.0,0.0,5349135936.25,0.0119792218806318,1.0,113.0,0.9836374461892188,37.92872698446702,188.0,0.019930032863352
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,$21314,32232,$21134,652,5,2433.5150000000003,451.8898305084746,718.0492819833729,266.97452690351497,1361.0,49.51694915254237,22.35593220338983,59.53862119013063,40.57,2069.79,0.24,77.1965126655143,-97.48263254113346,-78.0,-50.0,-480.0,80.5201335936308,4760.2,118.0,49.51694915254237,0.2842717781961321,0.2770836898853329,0.779504706623642,0.9842698398649056,1981.6251694915256,0.1856180103669414,0.8139712302004817,Miscellaneous Food Stores,75.0,237.0,61195.0,0.0405613554680814,5843.0,0.0,5843.0,340477.77,17.0,0.0029094643162758,92.15764705882351,1.0,7.0,1.0,12.0,0.0,28.0,15.0,64.0,5843.0,0.0109514031485284,20.0,0.0034223134839151,0.0047912388774811,0.0025667351129363,92.15764705882351,2.214935557240333,9.0,7.0,0.0732878253694396,0.0,0.0,0.0,0.0,0.0,1989411610.11,0.0109532774259798,1.0,64.0,0.9831283581403448,34.92075560469561,97.0,0.0166010610987506
1171,90,67,1929,12,Male,73 Summit Street,21.4,-157.73,$26370,39214,$0,781,5,4373.03220338983,94.135593220339,936.8283327873108,185.21712438848385,879.0,52.45762711864407,25.04237288135593,84.38557645134914,53.07,1706.33,0.32,98.44930079102602,-148.10666666666663,-88.0,-51.0,-487.0,121.85376407735554,5611.8,118.0,52.45762711864407,0.1778675282714055,0.2912762520193861,0.2682817406908928,0.9667901276158646,4278.896610169491,0.0215214677997534,0.9782499101980526,Service Stations,78.0,197.0,27092.0,0.0318255250403877,6190.0,0.0,6190.0,527125.8,18.0,0.0029079159935379,193.3338888888889,3.0,3.0,0.0,13.0,0.0,75.0,13.0,107.0,6190.0,0.0172831529639799,19.0,0.0030689710870618,0.0121143595541915,0.0020998223227265,175.11166666666668,2.094754653130288,9.0,7.0,0.1316950220541902,0.0,0.0,0.0,0.0,0.0,3262908702.0000005,0.0172859450726979,1.0,107.0,0.9883933684319872,19.804743643447274,72.0,0.0116316639741518
1994,48,66,1971,9,Female,9716 Third Lane,39.38,-119.87,$38345,78180,$102759,740,3,4595.091308411215,575.3457943925233,1125.006093026757,351.159188295848,1517.0,84.30841121495327,28.66355140186916,58.02841614540305,45.42,1614.02,0.31,92.51353604628682,-112.33941605839416,-80.0,-50.0,-498.0,94.93940017168867,3084.0,107.0,84.30841121495327,0.0577541292539629,0.2844474005099213,1.3224691358024692,1.12865452824006,4019.745514018692,0.1251815413979253,0.8746008824198588,Service Stations,81.0,289.0,61195.0,0.0320363596053652,9021.0,0.0,9021.0,553236.77,26.0,0.002882163839929,104.55230769230768,0.0,1.0,2.0,14.0,0.0,51.0,15.0,83.0,9021.0,0.0091997339835956,15.0,0.0016626025271558,0.0056528485923298,0.0016626025271558,65.62923076923076,2.941310727094881,11.0,6.0,0.064373081233858,0.0,0.0,0.0,0.0,0.0,4990748902.17,0.0092007537966965,1.0,83.0,0.9839557575166992,25.895728252897243,151.0,0.0167387207626648
198,49,73,1970,3,Female,732 Lincoln Drive,27.95,-82.48,$15447,31497,$30805,702,3,2917.252033898305,350.99152542372883,892.1993155651785,299.8247207543617,1337.0,41.85593220338984,22.008474576271187,73.19492664256857,57.25,2684.86,0.16,104.72681946278868,-175.49576271186442,-92.5,-50.0,-499.0,140.1553089264437,3976.6666666666665,118.0,41.85593220338984,0.0471755416076128,0.2866977120874671,0.1733784818801144,0.6247294048493032,2566.260508474576,0.1202745757894193,0.8793827533280166,Service Stations,85.0,283.0,26810.0,0.0572990483903624,4939.0,0.0,4939.0,385652.74,14.0,0.0028345818991698,187.41571428571427,3.0,1.0,0.0,4.0,2.0,95.0,11.0,116.0,4939.0,0.0234817813765182,8.0,0.0016194331983805,0.0192307692307692,0.0022267206477732,102.41571428571427,1.90180978051598,10.0,6.0,0.1183784827852624,0.0,0.0,0.0,0.0,0.0,1904738882.86,0.0234865357359789,1.0,116.0,0.9873550833409842,33.949830941125384,99.0,0.0200445434298441
3,49,65,1970,12,Male,840 Elm Avenue,33.89,-98.51,$13705,27943,$18693,681,4,2430.597118644068,51.90677966101695,543.3490617954728,126.22012973462094,860.0,50.85593220338984,27.15254237288136,48.22775517067429,50.88,990.2,0.39,37.04166185806807,-113.42592592592592,-82.5,-50.0,-384.0,87.44563849914249,3058.5,118.0,50.85593220338984,0.0631561406432261,0.28328611898017,5.292418992035991,1.2447435223705352,2378.690338983051,0.0213467844911585,0.9782419631708892,Service Stations,62.0,162.0,61195.0,0.026995500749875,6001.0,0.0,6001.0,292935.46,17.0,0.0028328611898017,133.20823529411766,4.0,2.0,1.0,32.0,0.0,152.0,14.0,205.0,6001.0,0.034155281572809,38.0,0.0063312229256914,0.0253248917027657,0.0023325558147284,133.20823529411766,1.8729712858926344,10.0,6.0,0.133039503754489,0.0,0.0,0.0,0.0,0.0,1757905695.46,0.0341609731711381,1.0,205.0,0.9799254998871664,19.877770011727574,23.0,0.0038326945509081
724,45,72,1974,5,Female,819 El Camino Boulevard,35.97,-96.76,$17237,35142,$107898,731,4,2980.7572033898305,378.1779661016949,794.1660610225963,286.22520066071013,1150.0,53.889830508474574,24.28813559322034,58.41709848862315,45.36,1305.9,0.27,82.5538193499905,-132.02662721893492,-83.0,-50.0,-500.0,117.24440930981152,4199.75,118.0,53.889830508474574,0.0504796351627614,0.2945431671646485,1.0004892741923153,0.9771284154825904,2602.579237288136,0.1268305701321894,0.8728340571557524,Service Stations,86.0,265.0,72351.0,0.0416732190596005,6359.0,1.0,6359.0,396354.35,18.0,0.0028306337474445,184.03055555555557,2.0,6.0,3.0,22.0,0.0,144.0,11.0,188.0,6359.0,0.0295597484276729,30.0,0.0047169811320754,0.0226415094339622,0.0017295597484276,184.0305555555556,2.218771807397069,10.0,6.0,0.0977008918567651,0.0,0.0,0.0,1.0,0.0,2520417311.65,0.0295643969177543,2.0,186.0,0.9842096121223692,20.62066752939777,126.0,0.0198144362321119
1196,60,61,1959,6,Female,498 Elm Lane,35.24,-113.76,$17113,34895,$56622,820,4,4182.782288135593,298.3377966101695,702.5732726278159,338.03062971299425,1426.0,72.4322033898305,28.88135593220339,59.230566422656906,64.06,1004.56,0.08,64.9575755052609,-164.50401869158878,-92.0,-6.86,-495.0,132.74256946117387,2251.5,118.0,72.4322033898305,0.0239850239850239,0.2896922896922897,1.5492841851450572,0.9563007999901674,3884.444491525424,0.0713081551724616,0.9284528266542372,Miscellaneous Food Stores,81.0,282.0,50783.0,0.0329940329940329,8547.0,0.0,8547.0,528772.17,24.0,0.0028080028080028,132.36333333333334,1.0,2.0,2.0,12.0,1.0,98.0,28.0,144.0,8547.0,0.0168460458586803,15.0,0.0017547964436125,0.0114646700982686,0.0032756200280767,119.19666666666666,2.5079225352112675,11.0,6.0,0.1403783454897988,0.0,0.0,0.0,0.0,0.0,4519415736.990001,0.0168480168480168,2.0,143.0,0.9840932531776224,15.97928158788751,135.0,0.0157950157950157
1140,44,65,1975,7,Male,591 South Avenue,38.96,-95.25,$27149,55351,$152645,703,6,4246.197033898305,337.5254237288136,949.2612101135124,279.21883437147943,1334.0,102.79661016949152,29.940677966101696,42.46556911602679,15.63,1195.19,0.67,65.07279966813857,-120.3262839879154,-84.0,-50.0,-489.0,100.42559074636044,3753.5,118.0,102.79661016949152,0.0193734542456718,0.2786479802143446,0.3095845005846772,0.6951644472123828,3908.671610169491,0.0794701590331011,0.9202943915653244,Service Stations,91.0,399.0,31603.0,0.0328936521022258,12130.0,0.0,12130.0,540879.25,34.0,0.0028029678483099,143.1802941176471,2.0,2.0,2.0,25.0,1.0,75.0,30.0,137.0,12130.0,0.0112933805951694,29.0,0.0023905696150358,0.0061825076250927,0.002473003050037,143.1802941176471,3.433342768185678,11.0,6.0,0.0609354992593336,0.0,0.0,0.0,0.0,0.0,6560865302.5,0.0112943116240725,1.0,137.0,0.9780654663552192,26.21593526690557,292.0,0.0240725474031327
1523,61,73,1958,10,Female,7561 Valley Avenue,36.07,-79.82,$19453,39661,$74740,850,4,1955.849745762712,389.6694915254237,594.8016425860068,235.1626480270404,1220.0,72.57627118644068,28.220338983050848,28.748165171898357,17.045,916.19,0.11,48.07465835386311,-85.78544776119404,-76.0,-50.0,-497.0,53.58665488933827,3758.5,118.0,72.57627118644068,0.5360812704343765,0.2793087342363382,1.3703703703703705,1.3570501036252076,1566.180254237288,0.1991310228949357,0.8003579516662612,Miscellaneous Food Stores,80.0,193.0,96996.0,0.0225361980382998,8564.0,1.0,8564.0,276771.27,24.0,0.002802428771602,84.7025,6.0,5.0,9.0,19.0,0.0,66.0,22.0,127.0,8564.0,0.0148277875072971,30.0,0.0035026269702276,0.0077057793345008,0.0025685931115002,84.7025,2.571771771771772,12.0,8.0,0.0386238093166891,0.0,0.0,0.0,1.0,0.0,2370269156.28,0.0148295189163942,2.0,126.0,0.969986185023674,27.49835714316004,88.0,0.0102755721625408
313,32,68,1987,6,Female,9384 Ocean Avenue,36.73,-95.94,$16453,33548,$31183,693,2,2533.3887272727275,383.5205454545455,748.7182437371133,348.3688720593205,1976.0,68.30909090909091,27.381818181818183,38.80155388471178,2.25,1265.67,0.04,71.18860994216463,-127.07006024096384,-84.0,-0.26,-499.0,111.43666861396582,2678.0,110.0,68.30909090909091,0.0336704817673675,0.2844024487623103,1.5357995632858228,1.2616656808608102,2149.868181818182,0.151326645880111,0.8482787816578041,Service Stations,71.0,208.0,86438.0,0.0276816608996539,7514.0,0.0,7514.0,320860.02,21.0,0.0027947830715996,121.4619047619048,2.0,3.0,0.0,12.0,2.0,39.0,16.0,74.0,7514.0,0.0098469727212242,17.0,0.0022621423819028,0.005189620758483,0.0021290751829673,68.7,2.49468791500664,10.0,6.0,0.0861140042277164,0.0,0.0,0.0,0.0,0.0,2410942190.28,0.0098482832046845,1.0,74.0,0.9771175563767194,28.961622420677493,207.0,0.0275485759914825
517,33,71,1986,11,Male,87 Ocean Avenue,42.31,-83.21,$11773,24009,$19085,811,4,1535.424406779661,221.228813559322,534.7904363785431,201.47326649310287,989.0,51.567796610169495,24.661016949152543,31.130597938144327,14.68,826.21,0.04,45.76532239659337,-98.50943396226415,-77.0,-50.0,-488.0,80.80326431710293,1969.5,118.0,51.567796610169495,0.0843056696795398,0.285456039441249,1.78241202687421,1.2798847133726012,1314.195593220339,0.1439893902902888,0.8553597478803968,Service Stations,67.0,166.0,61195.0,0.0272801972062448,6085.0,0.0,6085.0,207285.08,17.0,0.0027937551355792,142.57176470588234,1.0,2.0,0.0,17.0,0.0,57.0,7.0,84.0,6085.0,0.0138021689122576,20.0,0.0032862306933946,0.0093657574761748,0.0011501807426881,142.57176470588234,2.09106529209622,9.0,6.0,0.0459664444955182,0.0,0.0,0.0,0.0,0.0,1261329711.8,0.0138044371405094,1.0,84.0,0.9714814748159628,23.56229069230325,68.0,0.0111750205423171
218,59,68,1960,3,Female,5238 Park Street,40.76,-74.03,$16770,34190,$39242,810,7,2741.694745762712,301.9830508474576,798.1121346987236,262.5848819393291,1227.0,72.90677966101696,28.29661016949153,38.98770547119788,15.87,1073.09,0.05,60.33649201071128,-116.8327868852459,-81.0,-50.0,-498.0,101.80357880902883,4291.0,118.0,72.90677966101696,0.0306869696617459,0.2888527257933279,1.3774184512252845,1.1495725668804035,2439.711694915254,0.1101045062758085,0.8895308888035948,Miscellaneous Food Stores,72.0,247.0,83480.0,0.0287109147971637,8603.0,0.0,8603.0,359153.98,24.0,0.0027897245147041,77.45458333333333,0.0,2.0,1.0,17.0,0.0,99.0,17.0,136.0,8603.0,0.0158066015806601,19.0,0.0022082752208275,0.0115062761506276,0.0019758251975825,77.45458333333333,2.5765199161425576,13.0,7.0,0.0931387680651045,0.0,0.0,0.0,0.0,0.0,3089801689.94,0.0158084389166569,1.0,136.0,0.9766068342197066,25.102972267174916,156.0,0.0181332093455771
1341,87,72,1932,8,Male,4713 First Boulevard,41.15,-85.48,$19914,30349,$2985,686,4,4420.501610169492,85.33898305084746,841.2815456245885,211.31623405461627,1465.0,113.1864406779661,30.25423728813559,39.15766008557916,31.12,1343.32,0.37,48.32641320961095,-287.7142857142857,-279.0,-100.0,-492.0,119.0078028654304,4785.0,118.0,113.1864406779661,0.0735998802036538,0.2946241389637616,0.0,0.8395642660713165,4335.162627118644,0.0193009051166162,0.9804729273755624,"Lighting, Fixtures, Electrical Supplies",84.0,341.0,39021.0,0.0255315962863132,13356.0,0.0,13356.0,531689.19,37.0,0.0027702905061395,230.51216216216213,18.0,25.0,23.0,17.0,1.0,101.0,27.0,212.0,13356.0,0.0158718275061765,60.0,0.0044920266526914,0.0075615781986973,0.0020214119937111,152.62027027027025,3.7411764705882353,12.0,5.0,0.1927316056002383,0.0,0.0,0.0,0.0,0.0,7101240821.639999,0.0158730158730158,2.0,211.0,0.975495609822738,32.91723741291984,270.0,0.0202156334231805
1515,77,67,1942,12,Female,7239 Hill Lane,40.34,-76.42,$20983,30457,$19314,520,5,3791.6664406779664,197.67415254237287,745.4345999362351,239.65762212642588,1176.0,71.40677966101696,26.491525423728813,54.21917595734367,48.425,816.51,0.1,53.49902689697589,-134.82976878612718,-86.0,-2.55,-497.0,119.96237271489792,3517.8,118.0,71.40677966101696,0.0377403275575599,0.2968193686209352,0.2833581522412584,0.9519264701850216,3593.9922881355938,0.0521200995748619,0.947616233684168,Miscellaneous Food Stores,81.0,297.0,32606.0,0.0352480417754569,8426.0,1.0,8426.0,470742.19,23.0,0.0027296463327794,55.81695652173913,1.0,3.0,2.0,24.0,0.0,56.0,18.0,104.0,8426.0,0.0123412839681974,28.0,0.0033226533760531,0.0066453067521063,0.0021359914560341,55.81695652173913,2.6954574536148432,12.0,6.0,0.0790086832386272,0.0,0.0,0.0,1.0,0.0,3966473692.94,0.0123427486351768,1.0,104.0,0.9824153602516896,14.35803420089301,77.0,0.0091383812010443
1562,38,65,1982,2,Female,8 Hillside Lane,36.26,-94.69,$12517,25524,$69401,759,3,2255.91,447.2881355932203,620.0989861166572,252.2332085233116,1154.0,59.0,24.39830508474576,41.74335580994198,24.42,910.26,0.04,56.79964890014456,-90.22222222222224,-76.0,-50.0,-500.0,69.10555147781739,4108.333333333333,118.0,59.0,0.1693478885377765,0.2809537489227233,1.246624633183028,1.1598625778817797,1808.6218644067797,0.1981860754718709,0.8013708408429133,Miscellaneous Food Stores,76.0,222.0,30928.0,0.0318873886814133,6962.0,0.0,6962.0,318977.38,19.0,0.0027291008330939,109.18263157894737,4.0,1.0,10.0,17.0,0.0,38.0,6.0,76.0,6962.0,0.0109148355593853,22.0,0.0031595576619273,0.0054574177796926,0.0008616975441619,109.18263157894737,2.41820076415422,10.0,7.0,0.0234554100907523,0.0,0.0,0.0,0.0,0.0,2220720519.56,0.0109164033323757,1.0,76.0,0.9786401999046572,19.44297163478681,81.0,0.0116345877621373
783,62,61,1957,9,Male,641 Martin Luther King Avenue,35.31,-106.55,$15966,29769,$14542,693,3,2171.817288135593,246.7372881355932,720.0418834941099,299.2659231949828,1672.0,53.10169491525424,25.483050847457623,42.17815009874918,13.72,954.51,0.23,66.09267940088368,-154.04761904761904,-90.0,-50.0,-499.0,129.4445698225111,5944.333333333333,118.0,53.10169491525424,0.0818704117459304,0.2891796999680817,0.4310096292452285,1.038538860140158,1925.08,0.1135563903522272,0.8859833776690139,Miscellaneous Food Stores,79.0,303.0,61195.0,0.0483562081072454,6266.0,0.0,6266.0,285389.44,17.0,0.0027130545802744,96.22411764705885,6.0,4.0,3.0,7.0,1.0,92.0,9.0,122.0,6266.0,0.0194670496250199,17.0,0.0027126216690601,0.0146800702090314,0.0014360938247965,96.22411764705885,2.083804456268706,11.0,6.0,0.1793515592801209,0.0,0.0,0.0,0.0,0.0,1788250231.04,0.0194701563996169,1.0,122.0,0.9785157444688842,20.5069367470053,135.0,0.0215448451962974
1226,42,67,1978,2,Male,376 Fourth Drive,21.34,-157.72,$18080,36860,$65049,714,3,5359.566610169492,359.60169491525426,822.0193599049213,330.56160809936694,1403.0,81.52542372881356,29.1864406779661,68.09829439000754,60.26,1416.08,0.19,71.50776905115984,-127.42642642642645,-84.0,-50.0,-493.0,110.23531029978506,3997.0,118.0,81.52542372881356,0.0599792099792099,0.2874220374220374,1.8461721643304676,1.0637880347381854,4999.964915254237,0.0670827770767844,0.9327306754791256,Miscellaneous Food Stores,76.0,278.0,20561.0,0.0288981288981289,9620.0,0.0,9620.0,674861.86,26.0,0.0027027027027027,127.1423076923077,4.0,4.0,5.0,10.0,1.0,98.0,18.0,140.0,9620.0,0.014551501922877,18.0,0.0018709073900841,0.0101860513460139,0.0018709073900841,127.14230769230768,2.7932636469221834,11.0,7.0,0.0780034877692416,0.0,0.0,0.0,0.0,0.0,6492171093.2,0.0145530145530145,1.0,140.0,0.9859455734882442,19.90219229476732,103.0,0.0107068607068607
